barcode,brand_id,category,categoryCode,cpgOid,name,topBrand,brandCode
5.11111E+11,5f403232be37ce5f78d9ed19,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1598042674173,,TEST BRANDCODE @1598042674173
5.11111E+11,5f493e72be37ce64d0ae36c4,Baking,BAKING,5f493e72be37ce64d0ae36c2,test brand @1598635634796,,TEST BRANDCODE @1598635634796
5.11111E+11,5a5d257fe4b06ba572cf24a3,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Sheaf Stout,,SHEAF STOUT
5.11111E+11,585a963ce4b03e62d1ce0e78,Snacks,,5332f5fbe4b03c9a25efd0ba,Cheetos,TRUE,CHEETOS
5.11111E+11,5fb82a68be37ce522e165ce6,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Nature's Harvest,FALSE,NATURES HARVEST
5.11112E+11,5d6415d5a3a018514994f429,Magazines,,5d5d4fd16d5f3b23d1bc7905,Health Magazine,,5.11112E+11
5.11111E+11,5332fa7ae4b03c9a25efd229,,,5332f5ebe4b03c9a25efd0a8,Fanta,,
5.11111E+11,5f494c5e04db711dd8fe87e4,Baking,BAKING,5f494c5d04db711dd8fe87e2,test brand @1598639198570,,TEST BRANDCODE @1598639198570
5.11111E+11,5f772951be37ce6b592e90d0,Baking,BAKING,5f772951be37ce6b592e90cf,test brand @1601644881253,,
5.11112E+11,5f504ac2be37ce0b793c9415,Baking,BAKING,5f504ac2be37ce0b793c9411,test brand @1599097538609,,TEST BRANDCODE @1599097538609
5.11112E+11,5bd201cc965c7d66d92731ee,Household,,550b2565e4b001d5e9e4146f,Scott,FALSE,SCOTT
5.11111E+11,5fd2a0bfbe37ce49eb72c0f1,Baking,BAKING,5fd2a0bfbe37ce49eb72c0ef,test brand @1607639231674,FALSE,TEST BRANDCODE @1607639231674
5.11112E+11,5daf3507a60b87376833e35c,Health & Wellness,,5332f5f3e4b03c9a25efd0ae,EPICâ„¢,,EPIC
5.11112E+11,58861c7e4e8d0d20bc42c4de,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Grolsch Lager,FALSE,GROLSCH
5.11111E+11,5f9770c0be37ce03d08a2d88,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1603760320407,,TEST BRANDCODE @1603760320407
5.11111E+11,5a5e32c3e4b06ba572cf24aa,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Magnum,,MAGNUM
5.11112E+11,5f99f71bbe37ce13da9eade9,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787411,,TEST BRANDCODE @1603925787411
5.11112E+11,5ffe35eabe37ce5e01754c4a,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495466861,FALSE,TEST BRANDCODE @1610495466861
5.11112E+11,5ffe3682be37ce5e01754c55,Baking,BAKING,5ffe3681be37ce5e01754c54,test brand @1610495618015,FALSE,
5.11112E+11,5ffe347ebe37ce5e01754c41,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102526,FALSE,TEST BRANDCODE @1610495102526
5.11112E+11,5ffe347ebe37ce5e01754c40,Baking,BAKING,5ffe347ebe37ce5e01754c3d,test brand @1610495102491,FALSE,TEST BRANDCODE @1610495102491
5.11112E+11,5ffe3480be37ce5e01754c44,Baking,BAKING,5ffe3480be37ce5e01754c43,test brand @1610495104441,FALSE,
5.11111E+11,5ffe35eabe37ce5e01754c46,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466174,FALSE,TEST BRANDCODE @1610495466175
5.11111E+11,5ffe35f9be37ce5e01754c4c,Baking,BAKING,5ffe35f9be37ce5e01754c4b,test brand @1610495481412,FALSE,
5.11111E+11,5ffe347fbe37ce5e01754c42,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610495103255,FALSE,TEST BRANDCODE @1610495103255
5.11111E+11,5ffe35eabe37ce5e01754c49,Baking,BAKING,5ffe35eabe37ce5e01754c45,test brand @1610495466285,FALSE,TEST BRANDCODE @1610495466285
5.11111E+11,5ff768e3be37ce1e961f32a0,Baking,BAKING,5ff768e3be37ce1e961f329f,test brand @1610049763071,FALSE,
5.11112E+11,5ff768d4be37ce1e961f329b,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748118,FALSE,TEST BRANDCODE @1610049748118
5.11111E+11,5ff768d4be37ce1e961f329d,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748181,FALSE,TEST BRANDCODE @1610049748181
5.11111E+11,5ff768d4be37ce1e961f329c,Baking,BAKING,5ff768d4be37ce1e961f3299,test brand @1610049748154,FALSE,TEST BRANDCODE @1610049748154
5.11112E+11,5ff768d4be37ce1e961f329e,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610049748724,FALSE,TEST BRANDCODE @1610049748724
5.11112E+11,5ff77857be37ce58ce50083a,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719706,FALSE,TEST BRANDCODE @1610053719707
5.11112E+11,5fd7f2b3be37ce733975586c,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891932,FALSE,TEST BRANDCODE @1607987891932
5.11111E+11,5fd7f2b3be37ce733975586b,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891893,FALSE,TEST BRANDCODE @1607987891893
5.11112E+11,5fd7f2b3be37ce733975586a,Baking,BAKING,5fd7f2b3be37ce7339755868,test brand @1607987891852,FALSE,TEST BRANDCODE @1607987891852
5.11111E+11,5fd7f2b8be37ce733975586f,Baking,BAKING,5fd7f2b8be37ce733975586e,test brand @1607987896065,FALSE,
5.11111E+11,5fd7f2b4be37ce733975586d,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607987892540,FALSE,TEST BRANDCODE @1607987892541
5.11112E+11,5fd3acb6be37ce0d9386bb3f,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,test brand @1607707829961,FALSE,TEST BRANDCODE @1607707829962
5.11112E+11,5332fa7be4b03c9a25efd22b,,,5332f5ebe4b03c9a25efd0a8,Diet Cherry Coke,,
5.11112E+11,58861c7e4e8d0d20bc42c4e0,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Killians,FALSE,KILLIAN'S
5.11111E+11,5332f775e4b03c9a25efd127,,,5332f5f3e4b03c9a25efd0ae,Cheerios,,
5.11111E+11,581ce962e4b058c71f74c443,,,581ce8d5e4b058c71f74c442,.,,
5.11112E+11,5332fa08e4b03c9a25efd1d8,,,5332f5f2e4b03c9a25efd0aa,Frosted Flakes,,
5.11112E+11,5f3d6f44be37ce4ddbb1bb3b,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700880,,TEST BRANDCODE @1597861700880
5.11112E+11,5f628235be37ce78e6e2efb1,Baking,BAKING,5f628235be37ce78e6e2efb0,test brand @1600291381675,,
5.11111E+11,58b5988ce4b0857c2ddb7252,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Henry's Hard Sparkling,FALSE,
5.11111E+11,5f3ff200be37ce1c81aa1e0b,Baking,BAKING,5f3ff200be37ce1c81aa1e0a,test brand @1598026240846,,
5.11111E+11,57ebc125e4b0ac389136a33b,Grocery,,559c2234e4b06aca36af13c6,Kraft Macaroni & Cheese,FALSE,
5.11111E+11,5332f7c8e4b03c9a25efd148,,,5332f5f3e4b03c9a25efd0ae,Cascadian Farm,,
5.11112E+11,57ebc2c8e4b0ac389136a349,Grocery,,559c2234e4b06aca36af13c6,Shake N' Bake,FALSE,KRAFT SHAKE 'N BAKE
5.11111E+11,588ba032e4b02187f85cdadc,Condiments & Sauces,,559c2234e4b06aca36af13c6,HP Sauce,FALSE,HP
5.11112E+11,5f493665be37ce52f8314fca,Baking,BAKING,5f493665be37ce52f8314fc9,test brand @1598633573683,,
5.11111E+11,5dc0773ea60b873d6b0666ce,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Drumstickâ„¢ Cereal,,DRUMSTICK CEREAL
5.11111E+11,5da60649a60b87376833e34b,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVEÂ® D SINUS & COLD,,ALEVE D SINUS & COLD
5.11112E+11,580dff84e4b0f32b2de2137f,Dairy,,559c2234e4b06aca36af13c6,Cheez Whiz,FALSE,CHEEZ WHIZ
5.11112E+11,5fcff305be37ce6d53dfc688,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1607463685522,FALSE,TEST BRANDCODE @1607463685522
5.11112E+11,5d66961cee7f2d201c7281cc,Magazines,,5c4f20b01b4181298aacffc1,Test brand1,TRUE,
5.11112E+11,57d957f2e4b0ac389136a2b4,Frozen,,559c2234e4b06aca36af13c6,Cool Whip,FALSE,COOL WHIP
5.11111E+11,5daf59751dda2c3e1416ae99,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,Trixâ„¢,,TRIX
5.11111E+11,5da60859a60b87376833e352,Health & Wellness,,5d9b4f591dda2c6225a284aa,Flintstonesâ„¢ Vitamins,FALSE,FLINTSTONES
5.11111E+11,5fb81935be37ce522e165cda,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,AbsolutÂ® Grapefruit,FALSE,ABSOLUTÂ® GRAPEFRUIT
5.11111E+11,5fb6d726be37ce522e165cc0,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,AltosÂ®,FALSE,ALTOS
5.11111E+11,5fb800f1be37ce522e165ccb,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Del MagueyÂ® Vida,FALSE,DEL MAGUEY 
5.11112E+11,5fb80b63be37ce522e165cd1,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,JamesonÂ® Black Barrel ,FALSE,JAMESONÂ® BLACK BARREL 
5.11112E+11,5fb808a1be37ce522e165ccf,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,JamesonÂ® ,FALSE,JAMESON
5.11111E+11,5fb7e62dbe37ce522e165cc3,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Monkey 47Â®,FALSE,MONKEY 47
5.11111E+11,5fb80d7cbe37ce522e165cd2,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,MalibuÂ® Original,FALSE,MALIBU
5.11111E+11,5fb7e962be37ce522e165cc6,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,LilletÂ®,FALSE,LILLET
5.11112E+11,5d642de76d5f3b23d1bc7911,Magazines,,5d5d4fd16d5f3b23d1bc7905,Traditional Home,,5.11112E+11
5.11112E+11,57c0827de4b0718ff5fcb037,Baby,,5332f7a7e4b03c9a25efd134,Antarctica,TRUE,AMP2
5.11112E+11,5f3d6f44be37ce4ddbb1bb3d,Baking,BAKING,5f3d6f44be37ce4ddbb1bb3a,test brand @1597861700940,,TEST BRANDCODE @1597861700940
5.11112E+11,5fa1c567be37ce402c4618f0,Baking,BAKING,5fa1c567be37ce402c4618ef,test brand @1604437351567,FALSE,TEST BRANDCODE @1604437351567
5.11112E+11,5332fa03e4b03c9a25efd1d5,,,53e10d6368abd3c7065097cc,Fruit Flavored Snacks,,
5.11111E+11,5a8c3577e4b07f0a2dac8945,Snacks,,5a734034e4b0d58f376be874,Kelsen,FALSE,KELSEN
5.11111E+11,5da60932a60b87376833e356,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® KIDS AND TEENS,,5.11111E+11
5.11112E+11,5da606581dda2c3e1416ae85,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVEÂ® DIRECT THERAPY PAIN RELIEF DEVICES,,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES
5.11112E+11,5a5d1ba9e4b0db471c2d0422,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Colorado Native,,COLORADO NATIVE
5.11112E+11,585a9714e4b03e62d1ce0e92,Beverages,,5332f5fbe4b03c9a25efd0ba,SoBe,,SOBE
5.11112E+11,57ebc026e4b0ac389136a338,Dairy,,559c2234e4b06aca36af13c6,Knudsen,FALSE,KNUDSEN
5.11111E+11,5da608a8a60b87376833e353,Health & Wellness,,53e10d6368abd3c7065097cc,MiraLAXÂ® Laxatives,,5.11111E+11
5.11111E+11,5fcda47cbe37ce688e08b0c3,Baking,BAKING,5fcda47cbe37ce688e08b0c2,test brand @1607312508610,FALSE,
5.11111E+11,5d66dda06d5f3b6188d4f050,Magazines,,5d5d4fd16d5f3b23d1bc7905,Pillsbury Magazine,,5.11111E+11
5.11112E+11,585a9637e4b03e62d1ce0e77,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Cap'n Crunch,TRUE,CAP'N CRUNCH
5.11112E+11,5332fa79e4b03c9a25efd226,,,5332f5ebe4b03c9a25efd0a8,Mello Yello,,
5.11112E+11,5fb82359be37ce522e165ce1,Grocery,GROCERY,5fb6b608be37ce522e165cb9,Mrs Baird's ,FALSE,MRS BAIRD'S
5.11112E+11,592486bfe410d61fcea3d13f,Personal Care,PERSONAL_CARE,5332f5f6e4b03c9a25efd0b4,TRESEMME,FALSE,TRESEMME
5.11111E+11,552ecca1e4b02ff29f99b215,,,5459429be4b0bfcb1e864082,Top Care,,
5.11112E+11,5a5e3615e4b06ba572cf24ab,Beverages,,5332f5fbe4b03c9a25efd0ba,PURE LEAF Iced Tea Beverages,FALSE,PURE LEAF Iced Tea Beverages
5.11111E+11,5e5ff1f7ee7f2d0b35b2a18e,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,ONE A DAYÂ® KIDS,,ONE A DAY KIDS
5.11112E+11,585a967fe4b03e62d1ce0e80,Snacks,,5332f5fbe4b03c9a25efd0ba,Lay's Kettle Cooked,TRUE,
5.11111E+11,5f513ea1be37ce21f1287c02,Baking,BAKING,5f513ea0be37ce21f1287c01,test brand @1599159968998,,TEST BRANDCODE @1599159968998
5.11112E+11,5d66dd526d5f3b6188d4f04f,Beverages,,5332f5fbe4b03c9a25efd0ba,LIFEWTR,FALSE,LIFEWTR
5.11112E+11,5d6412f86d5f3b23d1bc7909,Magazines,,5d5d4fd16d5f3b23d1bc7905,Eating Well Magazine,,5.11112E+11
5.11112E+11,5332f608e4b03c9a25efd0c1,,,53e10d6368abd3c7065097cc,Sierra Mist,,
5.11112E+11,5c49d161f0276e7719673719,Baby,,59b96571e4b0bf7c7980588b,SIMILAC,,SIMILAC
5.11111E+11,5da60843a60b87376833e351,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,CoricidinÂ® HBP,FALSE,CORICIDIN HBP
5.11112E+11,5f7ba648be37ce23081c528e,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1601939016290,,TEST BRANDCODE @1601939016290
5.11111E+11,5a5d29fde4b0db471c2d0433,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Badedas,,BADEDAS
5.11112E+11,54594387e4b0bfcb1e864083,,,5459429be4b0bfcb1e864082,Shurfine,,
5.11111E+11,585a96d2e4b03e62d1ce0e89,Beverages,,5332f5fbe4b03c9a25efd0ba,Pepsi Diet,FALSE,
5.11112E+11,5332f9fee4b03c9a25efd1d0,,,5332f5f2e4b03c9a25efd0aa,Apple Jacks/Cinnamon Jacks,,
5.11112E+11,5332fa73e4b03c9a25efd21c,,,5332f5ebe4b03c9a25efd0a8,Diet Coke,,
5.11112E+11,5fa98944be37ce239d107103,Baking,BAKING,5fa98944be37ce239d1070ff,test brand @1604946244876,FALSE,TEST BRANDCODE @1604946244876
5.11111E+11,5332f7afe4b03c9a25efd13d,,,5332f7a7e4b03c9a25efd134,Shock Top,,
5.11111E+11,5d540e65a3a018514994f41f,Frozen,,559c2234e4b06aca36af13c6,Benihana Frozen Entrees,,BENIHANA
5.11112E+11,5daf46261dda2c3e1416ae96,Dairy,,5332f5f3e4b03c9a25efd0ae,Mountain Highâ„¢,,MOUNTAIN HIGH
5.11111E+11,585a972de4b03e62d1ce0e96,Snacks,,5332f5fbe4b03c9a25efd0ba,Tostitos,,TOSTITOS
5.11111E+11,5f9770bfbe37ce03d08a2d86,Baking,BAKING,5f9770bfbe37ce03d08a2d83,test brand @1603760319788,,TEST BRANDCODE @1603760319788
5.11112E+11,580e015be4b0f32b2de21385,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft BBQ Sauce,FALSE,
5.11112E+11,5f5900d4be37ce21f1287c11,Baby,BABY,5f58fa84be37ce21f1287c0f,Gerber Baby Food,,GERBER BABY FOOD
5.11112E+11,5a8c33f3e4b07f0a2dac8943,Grocery,,5a734034e4b0d58f376be874,Pace,FALSE,PACE
5.11111E+11,5ab1589ae4b0915382df7621,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Slow Kettle,FALSE,CAMPBELLS SLOW KETTLE 
5.11111E+11,5afda22ee4b03bf01c2a2965,Snacks,,5a734034e4b0d58f376be874,Archway,FALSE,ARCHWAY
5.11112E+11,588b9ff4e4b02187f85cdadb,Condiments & Sauces,,559c2234e4b06aca36af13c6,Kraft Salad Dressing,FALSE,
5.11111E+11,5ec2dde7be37ce5234ec36bb,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,BayerÂ® Aspirin,FALSE,BAYERÂ® ASPIRIN
5.11112E+11,5ff78071be37ce6a424ca0e9,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793449,FALSE,TEST BRANDCODE @1610055793449
5.11111E+11,5ff78071be37ce6a424ca0e8,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793411,FALSE,TEST BRANDCODE @1610055793411
5.11111E+11,5ff78071be37ce6a424ca0ea,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793500,FALSE,TEST BRANDCODE @1610055793500
5.11112E+11,5ff78072be37ce6a424ca0ec,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610055794196,FALSE,TEST BRANDCODE @1610055794196
5.11112E+11,5ff78071be37ce6a424ca0eb,Baking,BAKING,5ff78071be37ce6a424ca0e7,test brand @1610055793537,FALSE,TEST BRANDCODE @1610055793537
5.11111E+11,5ff789c5be37ce786ba0f6a3,Baking,BAKING,5ff789c5be37ce786ba0f6a2,test brand @1610058181548,FALSE,TEST BRANDCODE @1610058181549
5.11112E+11,5ff77857be37ce58ce50083c,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719944,FALSE,TEST BRANDCODE @1610053719944
5.11112E+11,5ff77858be37ce58ce50083d,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719998,FALSE,TEST BRANDCODE @1610053719998
5.11111E+11,5ff78070be37ce6a424ca0e6,Baking,BAKING,5ff78070be37ce6a424ca0e5,test brand @1610055792794,FALSE,
5.11111E+11,5ff77857be37ce58ce50083b,Baking,BAKING,5ff77857be37ce58ce500839,test brand @1610053719869,FALSE,TEST BRANDCODE @1610053719869
5.11112E+11,5ff77859be37ce58ce500840,Baking,BAKING,5ff77859be37ce58ce50083f,test brand @1610053721248,FALSE,
5.11111E+11,5ff77859be37ce58ce50083e,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1610053721033,FALSE,TEST BRANDCODE @1610053721033
5.11111E+11,5bd200c690fa074576779a16,Personal Care,PERSONAL_CARE,550b2565e4b001d5e9e4146f,Depend,FALSE,DEPEND
5.11111E+11,5fdce9eabe37ce5fa8ba59db,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1608313322283,FALSE,TEST BRANDCODE @1608313322283
5.11111E+11,5fdce9e9be37ce5fa8ba59da,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321374,FALSE,TEST BRANDCODE @1608313321374
5.11112E+11,5fdce9e9be37ce5fa8ba59d7,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321191,FALSE,TEST BRANDCODE @1608313321191
5.11112E+11,5fdce9e9be37ce5fa8ba59d9,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321301,FALSE,TEST BRANDCODE @1608313321301
5.11111E+11,5fdce9e9be37ce5fa8ba59d8,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,test brand @1608313321222,FALSE,TEST BRANDCODE @1608313321222
5.11111E+11,5daf35a8a60b87376833e35d,Snacks,,5332f5f3e4b03c9a25efd0ae,Nature Valleyâ„¢,,NATURE VALLEY
5.11111E+11,5f4936ddbe37ce52f8314fdd,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693767,,TEST BRANDCODE @1598633693767
5.11112E+11,5f4936ddbe37ce52f8314fde,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693791,,TEST BRANDCODE @1598633693791
5.11111E+11,5fb6b82dbe37ce522e165cbc,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Anzio ,FALSE,ANZIO
5.11112E+11,5d641306a3a018514994f427,Magazines,,5d5d4fd16d5f3b23d1bc7905,Family Circle,,5.11112E+11
5.11111E+11,55b630f5e4b0d8e685c14222,,,55b62995e4b0d8e685c14213,Diet Rite,,
5.11112E+11,5db780a6a60b87376833e369,Dairy,,559c2234e4b06aca36af13c6,Hershey's Whipped Topping,,HERSHEY'S WHIPPED TOPPING
5.11112E+11,5f4936ddbe37ce52f8314fdb,Baking,BAKING,5f4936ddbe37ce52f8314fda,test brand @1598633693720,,TEST BRANDCODE @1598633693720
5.11112E+11,5332f5f2e4b03c9a25efd0a9,,,5332f5f2e4b03c9a25efd0aa,Eggo,,
5.11112E+11,5fb2852cbe37ce522e165cb2,Baking,BAKING,5fb2852cbe37ce522e165cae,test brand @1605535020671,FALSE,TEST BRANDCODE @1605535020671
5.11111E+11,592486bee410d61fcea3d12e,Dairy,,53e10d6368abd3c7065097cc,IMPERIAL,,IMPERIAL
5.11112E+11,57c082a6e4b0718ff5fcb03b,,,5332f7a7e4b03c9a25efd134,Modelo Especial,,
5.11111E+11,5da606ae1dda2c3e1416ae86,Health & Wellness,,53e10d6368abd3c7065097cc,ALEVEÂ® PM NIGHT TIME,,ALEVE PM NIGHT TIME
5.11111E+11,5f99f71bbe37ce13da9eade7,Baking,BAKING,5f99f71bbe37ce13da9eade6,test brand @1603925787294,,TEST BRANDCODE @1603925787294
5.11112E+11,5a8c5e74e4b07f0a2dac8947,Personal Care,,5332f5f6e4b03c9a25efd0b4,ApotheCARE Essentials,FALSE,APOTHECARE ESSENTIALS
5.11112E+11,57e5817ae4b0ac389136a30c,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Henry's Hard Soda,FALSE,HENRY WEINHARD'S
5.11111E+11,5ab15392e4b0915382df761d,Canned Goods & Soups,,5a734034e4b0d58f376be874,Campbell's Chunky,FALSE,CAMPBELLS CHUNKY 
5.11112E+11,5e5ff265ee7f2d0b35b2a18f,Health & Wellness,,53e10d6368abd3c7065097cc,ONE A DAYÂ® WOMENS,,ONE A DAYÂ® WOMENS
5.11111E+11,5f16f536be37ce2b30061e25,Baking,BAKING,5f16f535be37ce2b30061e24,test brand @1595340085980,,TEST BRANDCODE @1595340085980
5.11112E+11,5332fb83e4b03c9a25efd24a,,,5332f5f2e4b03c9a25efd0aa,Town House,,
5.11112E+11,5ef38672be37ce02da95b72f,Outdoor,OUTDOOR,5eebc5412455c97a877ef382,Kingsford Charcoal,,KINGSFORD
5.11111E+11,5daf6baaa60b87376833e364,Dairy,,5332f5f3e4b03c9a25efd0ae,YoplaitÂ® Go-GURTÂ®,,YOPLAIT GO-GURT
5.11112E+11,5a4d1f06e4b0d5c3fd86b678,Snacks,,5332f5fbe4b03c9a25efd0ba,FRITO-LAY,TRUE,FRITO-LAY
5.11112E+11,57ebc003e4b0ac389136a333,Condiments & Sauces,,559c2234e4b06aca36af13c6,Grey Poupon,FALSE,GREY POUPON
5.11112E+11,5f441280be37ce5dbe9b7c80,Baking,BAKING,5f441280be37ce5dbe9b7c7d,test brand @1598296704763,,TEST BRANDCODE @1598296704763
5.11112E+11,5ec2dda8be37ce5234ec36ba,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,BerrocaÂ®,,BERROCAÂ®
5.11111E+11,58861c7f4e8d0d20bc42c4f9,Beverages,,5332f5fbe4b03c9a25efd0ba,Propel,FALSE,PROPEL
5.11112E+11,58b59a68e4b0857c2ddb7257,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Milwaukee's Best Ice,FALSE,MILWAUKEE'S BEST
5.11112E+11,5332f753e4b03c9a25efd10f,,,5332f5ebe4b03c9a25efd0a8,NOS,,
5.11111E+11,5a4d250ce4b0d5c3fd86b67b,Snacks,,5332f5fbe4b03c9a25efd0ba,SPITZ,,SPITZ
5.11111E+11,5d9d0270a60b87376833e347,Snacks,,5332f5fbe4b03c9a25efd0ba,IMAGINE,,IMAGINE
5.11112E+11,5d658fd1a3a018514994f431,,,53e10d6368abd3c7065097cc,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,,
5.11111E+11,5f358338be37ce443bf9d55c,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,test brand @1597342520969,,TEST BRANDCODE @1597342520969
5.11112E+11,58b599fee4b0857c2ddb7256,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Steel Reserve Alloy Series,FALSE,
5.11112E+11,5a5d278de4b0db471c2d042f,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Tusk & Grain,,TUSK & GRAIN
5.11111E+11,5332f7eee4b03c9a25efd15e,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Redd's Apple Ale,FALSE,REDD'S ALE
5.11111E+11,5afda18ee4b0c11cfecd49f5,Snacks,,5a734034e4b0d58f376be874,Lance,FALSE,LANCE
5.11111E+11,5a8c363ce4b0ccf165fac9e7,Grocery,,5a734034e4b0d58f376be874,Pacific Foods,FALSE,PACIFIC FOODS
5.11112E+11,5dd557081dda2c1971449a7a,Dairy,,5332f5f3e4b03c9a25efd0ae,YoplaitÂ® Dunkers,,YOPLAIT DUNKERS
5.11112E+11,5332f774e4b03c9a25efd126,,,5332f5f3e4b03c9a25efd0ae,Fiber One,,
5.11111E+11,5f4802bdbe37ce0c8303373f,Baking,BAKING,5f4802bdbe37ce0c8303373c,test brand @1598554813705,,TEST BRANDCODE @1598554813705
5.11112E+11,5a021703e4b00efe02b02a58,Canned Goods & Soups,,5332f5f6e4b03c9a25efd0b4,LIPTON Soup,FALSE,LIPTON Soup
5.11111E+11,5dc2da1fa60b873d6b0666d3,Breakfast & Cereal,,53e10d6368abd3c7065097cc,Minionsâ„¢ Cereal,,MINIONS CEREAL
5.11112E+11,5d2f69a6a3a01810a2174aec,Household,,5332f5f6e4b03c9a25efd0b4,LOVE HOME AND PLANET,,LOVE HOME AND PLANET
5.11111E+11,5f208dafbe37ce7958c59522,Baking,BAKING,5f208daebe37ce7958c59520,test brand @1595968943012,,TEST BRANDCODE @1595968943012
5.11112E+11,5f2336cfbe37ce7958c5952c,Health & Wellness,HEALTHY_AND_WELLNESS,5f036ccc2455c947fde9362f,OneTouchÂ®,,ONETOUCH
5.11111E+11,5f3e9172be37ce5a0e01b953,Baking,BAKING,5f3e9172be37ce5a0e01b952,test brand @1597935986247,,TEST BRANDCODE @1597935986248
5.11112E+11,55a41b88e4b0d0a65b3692f0,Dairy,,559c2234e4b06aca36af13c6,Kraft,FALSE,KRAFT
